Sample Date,Latitude,Longitude,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,nir,green,swir16,swir22,NDMI,MNDWI,pet
10-02-2015,-26.648056,27.089444,246.427,699,20,,,,,,,197.3
10-02-2015,-26.98472222,26.63227778,212.691,951,148,16333,9633.5,14745,11687.5,0.0510972392,-0.2096724573,207.8
10-02-2015,-28.141944,26.417778,212.668,566,20,15934,10042,16150.5,13197,-0.006747806573,-0.2332156152,220.40001
10-02-2015,-28.1175,26.719444,210.468,1341,20,14619,9899,13917.5,11659.5,0.02458255217,-0.1687275628,216.3
10-02-2015,-28.116667,26.725278,147.609,1430,20,15457,9536.5,13477.5,10633.5,0.06841314002,-0.1712435909,216.3
10-02-2015,-29.1825,23.575556,151.386,669,20,10600.5,9813,9709,8784.5,0.04389571383,0.00532732302,236.40001
10-02-2015,-31.396,29.2651,36.115,93.2,20,12877.5,11416,9098,8559.5,0.1719869855,0.1129960027,155.7
10-02-2015,-31.554722,29.245556,71.692,222.1,20,16183.5,9245.5,13388,10143,0.09453358808,-0.1830251618,145.2
10-02-2015,-34.039722,22.133333,52.152,402,20,21098,9586.5,15961.5,11862,0.1386014382,-0.2495302959,161.8
11-02-2015,-29.161667,23.696389,83.464,208.1,20,7684,9629,7679.5,7598,0.000292902008,0.1126325216,232.1
11-02-2015,-24.670833,28.560833,15.004,48.2,20,,,,,,,187.5
11-02-2015,-24.39619444,27.08983333,145.25,637,140,11623,9138.5,9305.5,8554,0.1107341663,-0.009054435047,208.8
11-02-2015,-24.058889,31.237222,118.038,421,20,15083.5,9586.5,14057,11624.5,0.03522588837,-0.189079451,174.1
11-02-2015,-25.362222,31.956667,76.034,229.6,20,17665,9665.5,15247.5,12215.5,0.07345233574,-0.2240597279,162.1
11-02-2015,-25.14944444,31.94055556,45.396,150.9,20,15373.5,10215.5,16360.5,14067,-0.03110228777,-0.2312236604,162.40001
11-02-2015,-28.75,30.442778,47.736,125.3,20,14586.5,10653.5,13706,11386,0.03112132191,-0.1253104538,181.40001
11-02-2015,-29.161667,30.629722,41.25,111.1,20,15856.5,9131,13403.5,10831.5,0.08383458647,-0.1895981717,155
11-02-2015,-27.38972222,26.46388889,121.474,648,120,10103,9869,9147,8703.5,0.04966233766,0.03796802692,219.6
11-02-2015,-27.398611,26.614722,136.248,450,182,15569,9668,13388.5,11076.5,0.07530000863,-0.1613644742,218.2
11-02-2015,-31.104278,29.399722,50.03,146.8,20,12984.5,9325.5,11190.5,9637,0.07420889349,-0.09090465978,154.2
11-02-2015,-30.77586667,29.03221667,55.228,127.8,20,15739,9905,15401,12011,0.01085420681,-0.217181696,162.90001
11-02-2015,-34.005833,22.351111,28.182,568,20,15134.5,9413,13999,11002,0.03897574957,-0.1958824534,156.5
12-02-2015,-23.658056,31.05,66.348,141,112,,,,,,,177.1
12-02-2015,-27.671111,27.236944,85.413,241.6,24,15523,11365,13610.5,11546.5,0.06564607754,-0.08990810995,209.5
12-02-2015,-28.376944,24.303056,205.772,1405,20,14600.5,10461,15249,13276,-0.02172565705,-0.1862310385,230.7
12-02-2015,-30.568333,29.422778,41.979,122.8,20,16136,8998.5,12627,9721,0.12199701,-0.167788028,157.8
12-02-2015,-31.031389,28.883333,36.842,100.2,20,12791,10594.5,11713.5,10076.5,0.04397151544,-0.05016137708,161.1
12-02-2015,-30.86013889,29.07125,42.239,107.5,20,15296,10243.5,11927.5,10162,0.1237350084,-0.07595507645,161.8
12-02-2015,-30.570833,29.150556,42.078,111.1,20,14763,9878.5,13510.5,10957.5,0.04429943233,-0.1552866732,159.7
12-02-2015,-28.338333,31.373611,107.078,297.5,20,12258,10286,12013.5,10552,0.01007354304,-0.07746810467,164.90001
13-02-2015,-24.679167,30.8025,56.419,143.5,20,,,,,,,162.7
13-02-2015,-22.769722,30.886944,48.982,148.5,56,16759,9711,15583,12478,0.03636138767,-0.232149917,183.1
13-02-2015,-24.768889,31.39,55.138,182.5,20,21038,12423.5,20729,17406,0.00739818517,-0.2505240932,166
13-02-2015,-24.9675,31.516667,48.69,119.5,20,16691.5,9244,14535,11413.5,0.06905993307,-0.2225072543,167.90001
13-02-2015,-27.573056,24.746389,158.087,644,20,14548.5,9419.5,13277,11270,0.04569549514,-0.169960126,235
13-02-2015,-27.902778,24.615556,176.163,1021,20,17989,10366,16777.5,12946.5,0.03484676341,-0.2362075635,230.90001
14-02-2015,-28.96362,19.15486,127.49,402,20,9555,10009.5,9337,9053,0.01153927588,0.03476080945,253.7
16-02-2015,-25.99136,27.84208,108.844,425,119,14872,9413.5,13883,11216.5,0.03439401843,-0.1918528534,187.6
16-02-2015,-26.970278,27.211111,121.888,618,178,,,,,,,199.8
16-02-2015,-26.73806,27.59194,114.638,640,182,9365,9191,8260,8001,0.06269503546,0.05334937826,193.3
16-02-2015,-26.45,28.085833,166.391,761,20,,,,,,,186.7
16-02-2015,-27.671111,27.236944,89.958,233.7,36,15346,10737.5,14035.5,11597,0.04460289638,-0.1331288096,209.5
16-02-2015,-32.502778,19.535833,13.132,99.1,20,17342.5,12567.5,20177.5,17502.5,-0.07555970149,-0.2324018934,234
17-02-2015,-27.01011111,26.69808333,131.832,660,190,13334,9476,10954,9005.5,0.09799077734,-0.07234459129,210
17-02-2015,-27.169444,29.233889,88.776,211.9,39,17282,9755,15109,11467,0.06708653638,-0.2153314028,177
17-02-2015,-26.861111,28.884722,83.097,326.3,141,15599,9792.5,15918.5,12776.5,-0.01013722535,-0.2382637781,182.40001
17-02-2015,-27.02314,28.59389,97.555,260.5,20,12073,10648.5,11022.5,9941.5,0.0454850512,-0.01725808684,185.5
17-02-2015,-26.98472222,26.63227778,136.977,957,148,15514,9890,14942.5,12179.5,0.01876446736,-0.2034632035,207.8
17-02-2015,-29.160278,26.573333,167.181,509,74,,,,,,,220.1
17-02-2015,-28.69485,28.23487,100.134,220.5,20,15360,9114,12903.5,10722,0.08691421798,-0.1721130919,186.40001
17-02-2015,-28.883333,27.89,67.983,174,20,20659.5,14555.5,17712.5,14787,0.07680079224,-0.09783686625,190.6
17-02-2015,-31.436944,20.474722,85.392,219,20,16319,12360.5,17649.5,15983,-0.03916864154,-0.1762412529,235.8
17-02-2015,-34.075556,20.145556,20.11,327,20,15242,10738,17765,14514,-0.07643833126,-0.2465354524,182.5
17-02-2015,-32.595833,19.009444,10,71.6,20,15058.5,9782,14163,11098,0.03064524408,-0.1829609522,221.2
17-02-2015,-25.45963889,28.26430556,176.791,669,168,17030,9480,13858.5,11174.5,0.1026757531,-0.1876084581,192.90001
17-02-2015,-28.068333,31.55,54.346,167.2,20,16233.5,9479,15098,12499,0.03624148221,-0.2286283924,176.1
18-02-2015,-29.161667,23.696389,86.504,219,20,7302,9400.5,7502,7511,-0.0135098622,0.1123206626,232.1
18-02-2015,-25.81048333,27.90955222,85.189,397,100,13052,9201,11563.5,9713.5,0.06047002905,-0.1137759156,191.90001
18-02-2015,-22.225556,29.990556,88,346,50,9552,10738,8785.5,8431.5,0.041799591,0.100007683,192.8
18-02-2015,-29.641944,30.6875,51.638,256.9,35,17788.5,8944,12338,9481.5,0.1809204521,-0.1594774927,158.7
18-02-2015,-25.73411,27.21422,12.194,43.6,20,15267,10222,16014,13104,-0.02388031073,-0.2207653606,194.2
07-05-2015,-28.44555556,32.325,187.922,496,32,18028,9642.5,13008.5,10395,0.1617289321,-0.1486027107,162.3
18-02-2015,-26.648056,27.089444,267.397,698,20,16236,9297,14032.5,10692.5,0.07279845384,-0.2029833473,197.3
18-02-2015,-26.880278,26.965,262.2,937,178,15309,10157.5,16238,13089.5,-0.02944812502,-0.2303612358,201.8
18-02-2015,-28.116667,26.725278,190.108,861,20,,,,,,,216.3
18-02-2015,-29.033333,23.983333,190.25,1223,20,16360.5,10074.5,15155.5,12675.5,0.03823454753,-0.2013872374,230.7
18-02-2015,-30.160091,27.40124,89.266,201.2,20,15741,10552.5,15233.5,12650,0.01638444527,-0.1815326146,201.2
18-02-2015,-30.336111,27.359444,66.704,168.3,20,10369.5,9347.5,8701,8159.5,0.08749115125,0.03582015126,201.5
18-02-2015,-29.615556,27.065278,78.885,204.9,20,15775,10744,12842,11294.5,0.102491526,-0.08895107267,208.7
18-02-2015,-25.57877778,29.12747222,53.188,283.3,20,16352,9474.5,13437,11177,0.09785491289,-0.1729480828,186.90001
19-02-2015,-30.830556,26.921389,107.561,233.3,26,12195,9358,10448,9060,0.07715408736,-0.05503382813,205.40001
19-02-2015,-28.141944,26.417778,153.001,527,80,15980.5,10361.5,16599,13655,-0.01898433064,-0.2313569852,220.40001
19-02-2015,-31.000833,26.353056,242.977,561,141,12519,9287,12547,10609,-0.001117050985,-0.1493084181,208.7
19-02-2015,-30.679722,26.7125,75.838,175.9,20,,,,,,,211.40001
19-02-2015,-34.250556,20.9925,37.04,564,20,12526,9341,13298.5,11038.5,-0.02991345428,-0.1748050973,180.8
19-02-2015,-33.31388889,19.07472222,41.665,260.8,20,13557.5,9466.5,13402,11510,0.005767911126,-0.1720926165,207.5
19-02-2015,-28.308889,31.9025,110.548,336.6,20,16529,9924,14725.5,12037.5,0.05770369067,-0.1947909694,171.8
20-02-2015,-22.43772222,31.07805556,42.492,144,21,15390.5,9856,13050.5,10799.5,0.08227558806,-0.1394582324,196.40001
20-02-2015,-29.744167,29.905833,33.8,70.5,5,14910.5,9414.5,12053.5,10056,0.1059560896,-0.1229271474,161
20-02-2015,-29.658056,25.973333,294.642,738,20,14224,10242.5,14279.5,11962,-0.0019471293,-0.1646276813,217.1
23-02-2015,-29.7775,29.470833,22.123,61,20,15905.5,9346.5,12980,10098,0.1012791885,-0.1627438246,157.8
23-02-2015,-29.987778,29.851667,36.322,88.8,20,19473.5,9043.5,13434.5,10072,0.1835116081,-0.1953465611,155.3
23-02-2015,-29.744167,29.905833,27.902,69.5,20,14910.5,9414.5,12053.5,10056,0.1059560896,-0.1229271474,161
23-02-2015,-26.45,28.085833,24.631,823,20,16625.5,9599,14078.5,11033.5,0.08295336113,-0.1891880477,186.7
23-02-2015,-29.042222,24.6,117,357,20,10032,9017.5,8522,8049.5,0.08138406813,0.02825052025,236.1
23-02-2015,-29.033333,23.983333,205,1252,20,15589,9652.5,13411.5,11101.5,0.07508491233,-0.1629812695,230.7
23-02-2015,-34.031944,22.053333,13.218,260.5,20,12174,8570,11524,9780,0.02742847498,-0.1470090574,162.7
23-02-2015,-33.38056,19.30167,242.763,667,96,16762,10571.5,17044.5,13190.5,-0.008356381169,-0.2343931054,196.40001
24-02-2015,-30.733889,29.828333,23.963,73.1,20,,,,,,,151.7
24-02-2015,-26.861111,28.884722,93.05,338.5,180,15602,9810,15918,12773.5,-0.01002538071,-0.2374067164,182.40001
24-02-2015,-27.00222,28.76528,84.609,231.4,20,14642,10206.5,14378.5,11763.5,0.009079788425,-0.1696969697,183.40001
24-02-2015,-26.970278,27.211111,128.957,629,139,8154,8732,7653.5,7518.5,0.03166218567,0.06582038998,199.8
24-02-2015,-26.619444,27.980833,228.633,817,20,17363,9689.5,13814,10851,0.113833916,-0.1754845023,190
24-02-2015,-29.028629,24.638389,162,569,20,15866.5,9474,12779,10772.5,0.1077830724,-0.1485193008,235.6
24-02-2015,-33.13083,18.86278,17.876,143.5,20,16626.5,10866.5,15218,13275,0.04423055787,-0.1668232092,209.90001
25-02-2015,-29.161667,23.696389,87.538,229.4,20,7543,9679,7497,7464.5,0.003058510638,0.1270377271,232.1
25-02-2015,-27.01011111,26.69808333,127.597,654,190,14134,9087,10595.5,8740,0.1430882145,-0.07664168678,210
25-02-2015,-23.23572222,27.717,18.883,118.7,20,12117,9714,11036,9897.5,0.0466894139,-0.06371084337,201.2
25-02-2015,-22.548889,28.898056,99.356,333.1,20,15662,8992,12867,10177.5,0.09797048617,-0.1772725193,195
25-02-2015,-22.91028,29.61111,43.749,138.3,20,14559.5,9300.5,12378,10378,0.0809837587,-0.141960929,179.1
25-02-2015,-27.937778,31.209444,65.112,303.5,20,15619.5,9138.5,12941,10646.5,0.09378337214,-0.1722185738,170.90001
25-02-2015,-26.905,32.324722,161.947,587,24,18858,8572.5,11638.5,9115.5,0.236732084,-0.1516995695,175
25-02-2015,-28.404444,30.013056,44.216,198.8,20,15638,9912.5,15863.5,13307.5,-0.007158389283,-0.2308736809,181.5
25-02-2015,-30.398056,30.601944,39.511,226.2,20,16755,9052.5,12597,10214,0.1416598528,-0.1637220259,155.2
25-02-2015,-26.648056,27.089444,247.079,689,53,17762.5,9477,14392,10707.5,0.1048220311,-0.2059156228,197.3
25-02-2015,-26.98472222,26.63227778,96.634,936,148,17186.5,10639.5,16132.5,13262,0.03163360245,-0.2051770506,207.8
25-02-2015,-34.405833,19.600556,72.528,1318,20,16367.5,9905,16587,13312.5,-0.006660698842,-0.2522270874,163
25-02-2015,-32.94583,18.33667,43.143,801,20,16387.5,11354.5,18370.5,15166,-0.05705161402,-0.2360302775,198.90001
26-02-2015,-24.282222,28.090278,35.261,91.9,20,16023,9210,13635.5,10554,0.08049968812,-0.1937142982,187.3
26-02-2015,-23.763056,27.908611,10,53.7,20,16925.5,9720,13830.5,10883.5,0.1006307712,-0.1745398187,190.7
26-02-2015,-25.127778,27.628889,170.477,568,148,14274,10024.5,17376.5,15440,-0.0980237279,-0.2683113755,203.40001
26-02-2015,-25.20639,27.558,140.671,700,100,15570.5,9991,13352,10819.5,0.07670498747,-0.143983207,204.40001
26-02-2015,-25.73411,27.21422,16.221,39.5,20,15267,10222,16014,13104,-0.02388031073,-0.2207653606,194.2
26-02-2015,-27.5275,30.858056,37.072,94.3,20,17630,9624,14316.5,11501.5,0.1037202823,-0.1960067668,166.3
26-02-2015,-27.363611,31.783333,248.171,594,20,17531,9088.5,13166,10162,0.1421963058,-0.183221371,170.5
26-02-2015,-30.13573889,30.67422222,37.842,111.1,20,11695,10386,9414,8503.5,0.1080581742,0.04909090909,156.6
26-02-2015,-28.376944,24.303056,196.415,1310,21,14600.5,10461,15249,13276,-0.02172565705,-0.1862310385,230.7
26-02-2015,-34.329722,18.990278,12.583,139.6,20,14182.5,9295.5,13318,11005.5,0.03143579208,-0.1778804696,166.40001
27-02-2015,-24.69514,27.40906,173.409,822,99,14895,9803.5,13405,10626,0.05265017668,-0.1551802141,210.1
27-02-2015,-27.573056,24.746389,137.743,540,20,14548.5,9419.5,13277,11270,0.04569549514,-0.169960126,235
27-02-2015,-27.902778,24.615556,166.036,922,20,17989,10366,16777.5,12946.5,0.03484676341,-0.2362075635,230.90001
27-02-2015,-28.058889,30.373611,105.474,389,54,,,,,,,176.40001
27-02-2015,-29.803611,30.516111,103.577,370,20,17485.5,9173.5,13731,10539,0.1202729326,-0.1989783667,152.7
03-03-2015,-29.140556,31.391944,80.17,200,39,15745.5,10711,10633,9107,0.1938131433,0.003654422789,161.8
03-03-2015,-26.03611,30.99778,52.436,141.2,20,,,,,,,173.3
03-03-2015,-28.801278,31.955389,63.297,254,27,15183,9910,13449.5,11882,0.06054308915,-0.151522935,169.6
03-03-2015,-26.970278,27.211111,115.978,606,155,8154,8732,7653.5,7518.5,0.03166218567,0.06582038998,199.8
03-03-2015,-27.671111,27.236944,86,234,65,15074,10345,13462.5,11134,0.05647153645,-0.1309461304,209.5
03-03-2015,-34.031944,22.053333,19.912,375,20,12174,8570,11524,9780,0.02742847498,-0.1470090574,162.7
03-03-2015,-34.039722,22.133333,15,257.9,20,18071,9402,14347.5,10450,0.1148572574,-0.2082359629,161.8
03-03-2015,-25.45963889,28.26430556,228.411,734,168,16626,9455.5,14220,11217,0.07800038903,-0.20124179,192.90001
04-03-2015,-27.01011111,26.69808333,137.126,683,165,14134,9087,10595.5,8740,0.1430882145,-0.07664168678,210
04-03-2015,-25.81048333,27.90955222,141.741,571,100,14673,9325,14396,11498,0.009529051567,-0.2137768222,191.90001
04-03-2015,-29.641944,30.6875,57,358,67,17788.5,8944,12338,9481.5,0.1809204521,-0.1594774927,158.7
04-03-2015,-28.747778,31.745833,60.923,219.1,20,17172.5,9563.5,15427,12446.5,0.05354376601,-0.2346291591,171.40001
04-03-2015,-26.648056,27.089444,219.863,669,20,17762.5,9477,14392,10707.5,0.1048220311,-0.2059156228,197.3
04-03-2015,-26.880278,26.965,207.384,823,178,16417,10260.5,17102.5,14088,-0.02045078238,-0.2500456821,201.8
04-03-2015,-26.98472222,26.63227778,174.619,808,148,17186.5,10639.5,16132.5,13262,0.03163360245,-0.2051770506,207.8
04-03-2015,-27.398611,26.614722,140.43,660,182,15596.5,9167,12600.5,10476.5,0.1062524382,-0.1577351556,218.2
04-03-2015,-27.671111,27.236944,90.436,239.9,65,15145,10121.5,13134,10747.5,0.07111283992,-0.1295392488,209.5
04-03-2015,-34.02861,22.22222,112.954,1392,20,15467.5,8781.5,11995,9685,0.1264451525,-0.1546699396,159.2
04-03-2015,-27.4,26.624722,153.17,725,26,15388.5,9185,12433,10164.5,0.1062307927,-0.1502451661,218.2
05-03-2015,-29.380556,30.2775,10,66.7,20,17193.5,9122,13703,10351.5,0.1129739615,-0.2007009858,152.7
05-03-2015,-26.73806,27.59194,112.729,655,182,9942.5,9225,8383.5,7940.5,0.08507039179,0.04778941988,193.3
05-03-2015,-26.45,28.085833,115.084,861,20,15914.5,9400,14116.5,11178,0.05987146615,-0.200561308,186.7
05-03-2015,-34.005833,22.351111,15.694,459,20,15016.5,9467.5,15531.5,12387.5,-0.01685871415,-0.2425697028,156.5
06-03-2015,-29.744167,29.905833,25.5,57.2,5,14176,9061,9682.5,8473.5,0.1883395855,-0.0331581615,161
06-03-2015,-27.00222,28.76528,102.153,265.2,39,13672.5,9951.5,13900,11319,-0.008250974703,-0.1655451439,183.40001
06-03-2015,-27.02314,28.59389,95.745,271.7,52,11412,9983,10199.5,9305,0.05610438887,-0.01072711507,185.5
17-02-2011,-34.250556,20.9925,46.372,304.5,18,5656.5,4314.5,5991.5,4930.5,-0.0287603022,-0.1627207452,179.40001
09-03-2015,-22.43772222,31.07805556,33.729,107.7,20,15971.5,9645.5,12695.5,10759.5,0.114277741,-0.136520299,196.40001
09-03-2015,-24.99328,30.81444,44.256,98.7,20,18608,9149,13117.5,9852,0.1730626783,-0.1782273819,149.90001
09-03-2015,-28.735556,29.820556,22.95,79.4,20,,,,,,,180.3
09-03-2015,-26.970278,27.211111,116.282,636,171,8154,8732,7653.5,7518.5,0.03166218567,0.06582038998,199.8
09-03-2015,-26.880278,26.965,230.475,876,178,16417,10260.5,17102.5,14088,-0.02045078238,-0.2500456821,201.8
09-03-2015,-26.510278,28.351389,152.159,568,137,14459.5,9834,15178.5,12866,-0.02425939672,-0.2136731634,183.8
09-03-2015,-26.73806,27.59194,120.481,721,182,9942.5,9225,8383.5,7940.5,0.08507039179,0.04778941988,193.3
09-03-2015,-26.45,28.085833,102.359,856,20,15914.5,9400,14116.5,11178,0.05987146615,-0.200561308,186.7
09-03-2015,-26.98472222,26.63227778,204,917,148,17186.5,10639.5,16132.5,13262,0.03163360245,-0.2051770506,207.8
09-03-2015,-29.160278,26.573333,84.578,219.9,74,,,,,,,220.1
10-03-2015,-27.01011111,26.69808333,142.441,695,165,14134,9087,10595.5,8740,0.1430882145,-0.07664168678,210
10-03-2015,-25.20639,27.558,173.014,721,63,15793.5,10255,12970.5,10584,0.09814351272,-0.1169189038,204.40001
10-03-2015,-26.861111,28.884722,142.164,464,121,,,,,,,182.40001
10-03-2015,-26.648056,27.089444,237.151,715,20,17762.5,9477,14392,10707.5,0.1048220311,-0.2059156228,197.3
10-03-2015,-27.802778,28.768333,68.522,215.4,37,,,,,,,181.8
10-03-2015,-26.98472222,26.63227778,196.421,962,148,17186.5,10639.5,16132.5,13262,0.03163360245,-0.2051770506,207.8
10-03-2015,-28.141944,26.417778,151.02,350,167,15993.5,9951.5,16205.5,13426.5,-0.006584055405,-0.2390946974,220.40001
21-08-2013,-34.250556,20.9925,60.07,1241.8,37,12641,8890,12095,10089,0.02207309185,-0.1527281391,168.1
10-03-2015,-28.1175,26.719444,150.803,1098,187,14160,9627.5,13998.5,11588,0.005735390735,-0.185008042,216.3
10-03-2015,-28.69485,28.23487,102.688,227.1,20,14544,8948.5,11777.5,9813,0.1051041924,-0.1364952234,186.40001
10-03-2015,-29.615556,27.065278,85.718,258.2,42,14313,10579,12984.5,11398,0.04866746039,-0.1020858531,208.7
10-03-2015,-28.883333,27.89,55.606,139,20,15830.5,9303,12281.5,10167.5,0.1262450199,-0.1379925409,190.6
15-04-2014,-34.250556,20.9925,91.679,698.75,50,12429,8549,11225,9397,0.05090048195,-0.1353292202,174.6
20-05-2014,-34.250556,20.9925,84.317,528,25,11729,8256.5,10155,8725.5,0.07192469384,-0.103114901,174.6
19-06-2014,-34.250556,20.9925,97.527,528,35,5342,4145.5,4228,3993.5,0.1164054336,-0.009852510897,174.6
15-07-2014,-34.250556,20.9925,116.516,528,90,10684.5,7938.5,9201,8256.5,0.07460209701,-0.07366025847,188.3
25-09-2014,-34.250556,20.9925,113.232,528,60,13167,8894.5,12842,10641,0.01249567457,-0.1816069744,188.3
10-03-2015,-31.396,29.2651,42.41,110.7,106,11733.5,11395,8261.5,7966.5,0.1736434109,0.1594129168,155.7
10-03-2015,-31.554722,29.245556,78.715,246.1,130,17048.5,9172.5,14042,10675,0.09670156479,-0.2097611407,145.2
10-03-2015,-28.338333,31.373611,125.027,322.9,108,12258,10286,12013.5,10552,0.01007354304,-0.07746810467,164.90001
10-03-2015,-28.068333,31.55,63.96,192.3,20,16233.5,9479,15098,12499,0.03624148221,-0.2286283924,176.1
11-03-2015,-29.161667,23.696389,88.826,230.8,20,7489.5,9608,7495.5,7472.5,-0.0004004004004,0.1235127313,232.1
11-03-2015,-24.282222,28.090278,27.367,92,20,,,,,,,187.3
11-03-2015,-22.769722,30.886944,64.609,170,20,16208,9715,14996,11580,0.03884117421,-0.2137104933,183.1
11-03-2015,-28.44555556,32.325,156.135,445,20,18028,9642.5,13008.5,10395,0.1617289321,-0.1486027107,162.3
11-03-2015,-27.00222,28.76528,108.768,290.9,22,13672.5,9951.5,13900,11319,-0.008250974703,-0.1655451439,183.40001
11-03-2015,-27.02314,28.59389,93.825,269.4,46,11412,9983,10199.5,9305,0.05610438887,-0.01072711507,185.5
11-03-2015,-27.273889,28.49,44.031,118.3,30,11849.5,9010,9114.5,8086.5,0.1304617439,-0.005765676295,186.7
11-03-2015,-27.4275,28.525833,35.348,97.3,20,23656.5,8823.5,13880,10145,0.2604531589,-0.222718964,186.1
11-03-2015,-27.3,28.586944,73.32,204,24,15656,9831,15370,12142.5,0.009218075163,-0.2197928654,185.6
11-03-2015,-28.141944,26.417778,140.021,623,24,15993.5,9951.5,16205.5,13426.5,-0.006584055405,-0.2390946974,220.40001
11-03-2015,-28.1175,26.719444,218.393,1324,187,14160,9627.5,13998.5,11588,0.005735390735,-0.185008042,216.3
11-03-2015,-28.116667,26.725278,154.418,1082,20,14947.5,9340.5,13439,10838,0.05314145809,-0.1799205426,216.3
11-03-2015,-27.671111,27.236944,82.621,241.6,20,15145,10121.5,13134,10747.5,0.07111283992,-0.1295392488,209.5
29-11-2011,-34.092222,21.295278,7.024,205.3,68,16513,10479.5,18811,14816,-0.06505492017,-0.2844437616,181.40001
18-04-2012,-34.092222,21.295278,15.605,134.1,20,,,,,,,167
11-03-2015,-30.160091,27.40124,97.37,220.1,20,15844,10275,14025,11877,0.0608992601,-0.1543209877,201.2
12-06-2012,-34.092222,21.295278,17.622,313.7,10,,,,,,,167
11-03-2015,-30.336111,27.359444,85.883,195.5,22,10678.5,9579.5,8744,8244.5,0.09960097825,0.04559718394,201.5
11-03-2015,-30.568333,29.422778,61.195,168.5,120,16136,8998.5,12627,9721,0.12199701,-0.167788028,157.8
11-03-2015,-30.570833,29.150556,46.716,107.1,20,14763,9878.5,13510.5,10957.5,0.04429943233,-0.1552866732,159.7
11-03-2015,-31.104278,29.399722,77.839,185.7,87,14088,9196,11875.5,9730.5,0.0852157837,-0.1271622808,154.2
12-03-2015,-30.830556,26.921389,101.725,215,20,11630,9203,10306,8847,0.06035740336,-0.0565380081,205.40001
12-03-2015,-24.670833,28.560833,10,55.3,20,16411.5,9434,14810,12010.5,0.05129478084,-0.2217455865,187.5
12-03-2015,-28.75,30.442778,67.564,188.7,68,14586.5,10653.5,13706,11386,0.03112132191,-0.1253104538,181.40001
12-03-2015,-29.161667,30.629722,43.383,129,195,15856.5,9131,13403.5,10831.5,0.08383458647,-0.1895981717,155
12-03-2015,-26.619444,27.980833,197.471,937,20,15982.5,9480,14191,11346.5,0.05937329113,-0.1990198978,190
05-11-2013,-34.092222,21.295278,5.749,165.7,10,18892,10176,17164,13302.5,0.0479254493,-0.255596196,163.8
12-03-2015,-27.38972222,26.46388889,134.896,670,120,9241,8925,8426,8247.5,0.04613120507,0.02875914933,219.6
07-01-2014,-34.092222,21.295278,26.68,336.48,92,18947,10050.5,16806.5,13477.5,0.05986826465,-0.2515545295,55.600002
12-03-2015,-28.1175,26.719444,161.338,1080,187,14160,9627.5,13998.5,11588,0.005735390735,-0.185008042,216.3
12-03-2015,-27.398611,26.614722,186.434,728,182,15596.5,9167,12600.5,10476.5,0.1062524382,-0.1577351556,218.2
12-03-2015,-29.160278,26.573333,95,209,74,14268,9984.5,13734.5,11767,0.01905187037,-0.1581011004,220.1
12-03-2015,-31.000833,26.353056,221.169,521,141,12306,9153,11889,10287,0.0172349659,-0.130025663,208.7
12-03-2015,-30.679722,26.7125,85.149,193.4,69,12201,9935.5,10054.5,8757.5,0.09644806902,-0.005952976488,211.40001
12-03-2015,-31.031389,28.883333,15.863,48.7,20,12670.5,10561,11405.5,9951.5,0.05254195049,-0.03844490474,161.1
12-03-2015,-30.86013889,29.07125,46.005,120,20,15296,10243.5,11927.5,10162,0.1237350084,-0.07595507645,161.8
12-03-2015,-30.77586667,29.03221667,36.869,98.7,38,15739,9905,15401,12011,0.01085420681,-0.217181696,162.90001
12-03-2015,-34.250556,20.9925,30.771,508,20,12604,9188.5,13025.5,11092.5,-0.01644589243,-0.1727289097,180.8
12-03-2015,-28.308889,31.9025,114.961,337.1,168,16550.5,9930.5,14754,12006,0.05738791548,-0.195406024,171.8
12-03-2015,-27.4,26.624722,159.34,761,26,15388.5,9185,12433,10164.5,0.1062307927,-0.1502451661,218.2
13-03-2015,-28.116667,26.725278,188,1092,20,14947.5,9340.5,13439,10838,0.05314145809,-0.1799205426,216.3
13-03-2015,-27.573056,24.746389,155.034,646,43,14614,9801,14050.5,11959,0.01965846256,-0.1781648953,235
13-03-2015,-27.902778,24.615556,189.41,992,20,15317.5,10320,15744,12845.5,-0.01373082433,-0.2081031308,230.90001
14-03-2015,-29.987778,29.851667,40.215,106.8,20,20451.5,9157,13832,10370.5,0.1930812198,-0.2033581278,155.3
16-03-2015,-25.99136,27.84208,90.313,418,85,19357.5,12687,17849.5,14168,0.04053000779,-0.1690599774,187.6
16-03-2015,-26.45,28.085833,123.289,876,20,15914.5,9400,14116.5,11178,0.05987146615,-0.200561308,186.7
16-03-2015,-32.502778,19.535833,11.442,102.9,20,17327,12095,19059,16760,-0.04760072555,-0.2235346986,234
17-03-2015,-22.225556,29.990556,109,882,50,8055,9106.5,8043.5,7924.5,0.0007143522688,0.06198250729,192.8
17-03-2015,-24.183889,30.823889,153.911,414,20,,,,,,,173.7
17-03-2015,-26.861111,28.884722,158.347,509,107,15010,9484,14398.5,11689,0.02079330806,-0.2057782895,182.40001
17-03-2015,-27.802778,28.768333,62.548,186.2,91,,,,,,,181.8
17-03-2015,-34.075556,20.145556,15.823,271.5,20,15639,10519.5,17566.5,13993.5,-0.05804761259,-0.2509079257,182.5
17-03-2015,-32.595833,19.009444,10,81.8,20,15744.5,9677,14346,11347,0.04647646267,-0.1943554094,221.2
